"task","id","group","session","trial","condition","trialxcondition","gripFreq","peak","AUC","gripFreq_calib","peak_calib","AUC_calib"
"PIT",264,"obese","second",12,"CSminus",6,13,25,123,21,37,281
"PIT",264,"obese","second",13,"CSplus",4,12,22,197,15,35,274.5
"PIT",264,"obese","second",14,"CSplus",5,3,21,14,23,36,197
"PIT",264,"obese","second",15,"CSplus",6,5,22,76.5,12,36,167.5
"PIT",264,"obese","second",16,"BL",4,6,22,47,19,37,238
"PIT",264,"obese","second",17,"BL",5,8,21,56.5,15,34,195.5
"PIT",264,"obese","second",18,"BL",6,2,23,14,7,37,168
"PIT",264,"obese","second",19,"CSminus",7,9,22,72,20,35,253
"PIT",264,"obese","second",20,"CSminus",8,0,23,0,28,33,224
"PIT",264,"obese","second",21,"CSminus",9,3,20,9,24,34,164
"PIT",264,"obese","second",22,"CSplus",7,11,21,43,32,35,240.5
"PIT",264,"obese","second",23,"CSplus",8,5,23,102,23,37,272.5
"PIT",264,"obese","second",24,"CSplus",9,9,20,60,25,35,234.5
"PIT",264,"obese","second",25,"BL",7,2,21,6,16,40,101
"PIT",264,"obese","second",26,"BL",8,7,20,73,21,33,238.5
"PIT",264,"obese","second",27,"BL",9,3,20,19,14,36,110
"PIT",264,"obese","second",28,"CSminus",10,10,22,39,22,36,186
"PIT",264,"obese","second",29,"CSminus",11,4,24,19,19,33,152
"PIT",264,"obese","second",30,"CSminus",12,2,25,6,17,34,164.5
"PIT",264,"obese","second",31,"CSplus",10,6,19,32,18,33,148
"PIT",264,"obese","second",32,"CSplus",11,7,23,26,20,36,159
"PIT",264,"obese","second",33,"CSplus",12,2,23,4,23,35,166
"PIT",264,"obese","second",34,"BL",10,3,24,11,11,33,82
"PIT",264,"obese","second",35,"BL",11,2,26,4,17,38,116
"PIT",264,"obese","second",36,"BL",12,1,22,2,22,35,176.5
"PIT",264,"obese","second",37,"BL",13,2,23,3,15,34,99.5
"PIT",264,"obese","second",38,"BL",14,0,19,0,7,38,44
"PIT",264,"obese","second",39,"BL",15,1,19,5,9,38,69
"PIT",264,"obese","second",40,"CSminus",13,5,24,27,17,36,130.5
"PIT",264,"obese","second",41,"CSminus",14,3,19,13,16,35,119
"PIT",264,"obese","second",42,"CSminus",15,16,23,71,27,34,225
"PIT",264,"obese","second",43,"CSplus",13,4,19,25,15,36,129
"PIT",264,"obese","second",44,"CSplus",14,4,21,77,19,33,245
"PIT",264,"obese","second",45,"CSplus",15,0,20,0,15,35,154.5
"PIT",265,"obese","second",1,"CSminus",1,45,10,283,45,39,369
"PIT",265,"obese","second",2,"CSminus",2,35,14,124,40,38,265
"PIT",265,"obese","second",3,"CSminus",3,23,16,69,42,37,230
"PIT",265,"obese","second",4,"CSplus",1,31,10,116.5,42,39,260.5
"PIT",265,"obese","second",5,"CSplus",2,31,10,149,40,35,278
"PIT",265,"obese","second",6,"CSplus",3,28,9,89,44,35,246
"PIT",265,"obese","second",7,"BL",1,11,9,34.5,46,35,218.5
"PIT",265,"obese","second",8,"BL",2,9,10,24,40,39,226
"PIT",265,"obese","second",9,"BL",3,6,9,15,41,38,186.5
"PIT",265,"obese","second",10,"BL",4,0,11,0,36,34,136.5
"PIT",265,"obese","second",11,"BL",5,1,12,3,38,38,159
"PIT",265,"obese","second",12,"BL",6,4,11,9,42,36,213
"PIT",265,"obese","second",13,"CSminus",4,3,13,8,43,35,210.5
"PIT",265,"obese","second",14,"CSminus",5,2,9,3,42,38,191.5
"PIT",265,"obese","second",15,"CSminus",6,16,11,39,44,33,238.5
"PIT",265,"obese","second",16,"CSplus",4,2,12,2,41,35,179
"PIT",265,"obese","second",17,"CSplus",5,5,8,11,45,37,213.5
"PIT",265,"obese","second",18,"CSplus",6,14,13,38,43,38,232.5
"PIT",265,"obese","second",19,"CSminus",7,5,11,13,46,38,217
"PIT",265,"obese","second",20,"CSminus",8,15,11,37,45,36,269
"PIT",265,"obese","second",21,"CSminus",9,4,12,12,43,34,201
"PIT",265,"obese","second",22,"BL",7,1,11,1,40,35,172.5
"PIT",265,"obese","second",23,"BL",8,0,14,0,40,38,185
"PIT",265,"obese","second",24,"BL",9,1,11,3,46,37,190.5
"PIT",265,"obese","second",25,"CSplus",7,7,13,15,46,39,247.5
"PIT",265,"obese","second",26,"CSplus",8,17,9,46,44,41,234.5
"PIT",265,"obese","second",27,"CSplus",9,5,10,12,48,38,239
"PIT",265,"obese","second",28,"CSplus",10,0,7,0,33,38,151
"PIT",265,"obese","second",29,"CSplus",11,0,10,0,42,37,188.5
"PIT",265,"obese","second",30,"CSplus",12,1,12,2,36,39,160
"PIT",265,"obese","second",31,"BL",10,9,8,24,43,35,234
"PIT",265,"obese","second",32,"BL",11,0,12,0,35,38,149
"PIT",265,"obese","second",33,"BL",12,2,14,4,27,40,137.5
"PIT",265,"obese","second",34,"CSminus",10,1,13,1,47,36,217
"PIT",265,"obese","second",35,"CSminus",11,1,9,2,39,36,192
"PIT",265,"obese","second",36,"CSminus",12,0,9,0,22,36,70
"PIT",265,"obese","second",37,"BL",13,0,8,0,13,36,43
"PIT",265,"obese","second",38,"BL",14,0,7,0,22,38,60
"PIT",265,"obese","second",39,"BL",15,1,10,3,27,36,133
"PIT",265,"obese","second",40,"CSplus",13,0,12,0,18,36,73
"PIT",265,"obese","second",41,"CSplus",14,0,13,0,22,37,67.5
"PIT",265,"obese","second",42,"CSplus",15,0,8,0,30,37,124
"PIT",265,"obese","second",43,"CSminus",13,0,16,0,43,34,188
"PIT",265,"obese","second",44,"CSminus",14,0,11,0,43,35,196
"PIT",265,"obese","second",45,"CSminus",15,0,10,0,45,37,152
"PIT",266,"obese","second",1,"CSplus",1,6,42,108,6,42,115
"PIT",266,"obese","second",2,"CSplus",2,6,38,215,6,38,221
"PIT",266,"obese","second",3,"CSplus",3,7,36,223,7,37,234
"PIT",266,"obese","second",4,"CSminus",1,7,39,205,7,40,212
"PIT",266,"obese","second",5,"CSminus",2,7,39,129,7,40,139
"PIT",266,"obese","second",6,"CSminus",3,8,39,121.5,8,39,134.5
"PIT",266,"obese","second",7,"BL",1,7,38,146,7,38,155
"PIT",266,"obese","second",8,"BL",2,6,36,153,6,37,160
"PIT",266,"obese","second",9,"BL",3,6,39,139,6,39,149
"PIT",266,"obese","second",10,"BL",4,7,39,174,7,39,182
"PIT",266,"obese","second",11,"BL",5,6,37,122,6,37,129
"PIT",266,"obese","second",12,"BL",6,6,38,85,6,39,92
"PIT",266,"obese","second",13,"CSminus",4,6,35,92,6,36,102
"PIT",266,"obese","second",14,"CSminus",5,8,37,128.5,8,37,140.5
"PIT",266,"obese","second",15,"CSminus",6,7,39,134.5,7,39,147.5
"PIT",266,"obese","second",16,"CSplus",4,7,35,143,7,36,154
"PIT",266,"obese","second",17,"CSplus",5,8,38,153.5,8,38,158.5
"PIT",266,"obese","second",18,"CSplus",6,9,38,135,9,38,142
"PIT",266,"obese","second",19,"CSplus",7,8,36,128,8,38,140
"PIT",266,"obese","second",20,"CSplus",8,5,35,79,5,36,83
"PIT",266,"obese","second",21,"CSplus",9,6,39,94.5,6,39,97.5
"PIT",266,"obese","second",22,"BL",7,7,38,194.5,7,38,199.5
"PIT",266,"obese","second",23,"BL",8,8,38,220.5,8,39,229.5
"PIT",266,"obese","second",24,"BL",9,7,36,197,7,37,206
"PIT",266,"obese","second",25,"CSminus",7,8,35,157.5,8,37,164.5
"PIT",266,"obese","second",26,"CSminus",8,8,37,203.5,8,38,208.5
"PIT",266,"obese","second",27,"CSminus",9,8,35,203,8,35,212
"PIT",266,"obese","second",28,"CSminus",10,7,34,176,7,34,186
"PIT",266,"obese","second",29,"CSminus",11,8,38,173,8,39,179
"PIT",266,"obese","second",30,"CSminus",12,12,37,164,12,37,167
"PIT",266,"obese","second",31,"BL",10,11,36,174,10,37,185
"PIT",266,"obese","second",32,"BL",11,10,36,158,10,36,168
"PIT",266,"obese","second",33,"BL",12,11,35,125.5,11,35,135.5
"PIT",266,"obese","second",34,"CSplus",10,10,37,193,9,37,201.5
"PIT",266,"obese","second",35,"CSplus",11,9,38,150,9,39,164
"PIT",266,"obese","second",36,"CSplus",12,9,36,167,9,36,179
"PIT",266,"obese","second",37,"BL",13,8,39,156,8,39,167
"PIT",266,"obese","second",38,"BL",14,9,39,128,9,40,143
"PIT",266,"obese","second",39,"BL",15,9,37,100,8,37,118
"PIT",266,"obese","second",40,"CSminus",13,9,34,144,9,34,150
"PIT",266,"obese","second",41,"CSminus",14,11,39,176.5,11,39,181.5
"PIT",266,"obese","second",42,"CSminus",15,9,36,121,9,36,132
"PIT",266,"obese","second",43,"CSplus",13,11,40,177.5,11,40,185.5
"PIT",266,"obese","second",44,"CSplus",14,9,38,112.5,9,38,120.5
"PIT",266,"obese","second",45,"CSplus",15,9,39,132,9,39,139
"PIT",267,"obese","second",1,"CSminus",1,3,21,42,4,24,52
"PIT",267,"obese","second",2,"CSminus",2,5,20,75,5,23,85
"PIT",267,"obese","second",3,"CSminus",3,4,18,40,4,24,53
"PIT",267,"obese","second",4,"BL",1,6,19,57,6,22,68
"PIT",267,"obese","second",5,"BL",2,5,19,54,6,24,64
"PIT",267,"obese","second",6,"BL",3,4,20,31,6,27,61
"PIT",267,"obese","second",7,"CSplus",1,3,27,39,5,30,54
"PIT",267,"obese","second",8,"CSplus",2,7,18,70,7,23,80
"PIT",267,"obese","second",9,"CSplus",3,6,22,71,6,26,76
"PIT",267,"obese","second",10,"CSplus",4,6,22,82,6,27,85
"PIT",267,"obese","second",11,"CSplus",5,6,22,101,6,26,108
"PIT",267,"obese","second",12,"CSplus",6,7,20,76,7,24,93
"PIT",267,"obese","second",13,"BL",4,7,22,92,7,25,98
"PIT",267,"obese","second",14,"BL",5,8,22,112,8,26,127
"PIT",267,"obese","second",15,"BL",6,4,18,23,6,22,46
"PIT",267,"obese","second",16,"CSminus",4,4,21,22,4,25,31
"PIT",267,"obese","second",17,"CSminus",5,6,18,56,6,24,65
"PIT",267,"obese","second",18,"CSminus",6,8,18,109,8,23,117
"PIT",267,"obese","second",19,"BL",7,1,18,6,3,22,20
"PIT",267,"obese","second",20,"BL",8,0,20,0,2,22,5
"PIT",267,"obese","second",21,"BL",9,1,20,1,3,24,14
"PIT",267,"obese","second",22,"CSminus",7,1,22,6,7,23,29
"PIT",267,"obese","second",23,"CSminus",8,4,22,10.5,7,26,40.5
"PIT",267,"obese","second",24,"CSminus",9,3,22,18,6,26,41
"PIT",267,"obese","second",25,"CSplus",7,7,19,56,7,26,71
"PIT",267,"obese","second",26,"CSplus",8,5,22,36,7,26,60
"PIT",267,"obese","second",27,"CSplus",9,5,18,38,7,23,60
"PIT",267,"obese","second",28,"CSminus",10,1,18,4,3,25,16
"PIT",267,"obese","second",29,"CSminus",11,2,18,15,4,23,28
"PIT",267,"obese","second",30,"CSminus",12,8,24,76,8,29,89
"PIT",267,"obese","second",31,"CSplus",10,8,25,77,8,27,92
"PIT",267,"obese","second",32,"CSplus",11,7,22,68,8,25,85
"PIT",267,"obese","second",33,"CSplus",12,7,23,86,8,28,100
"PIT",267,"obese","second",34,"BL",10,7,21,77,7,24,88
"PIT",267,"obese","second",35,"BL",11,8,18,70,8,24,87
"PIT",267,"obese","second",36,"BL",12,6,19,33,7,25,66
"PIT",267,"obese","second",37,"BL",13,3,27,18,5,28,37
"PIT",267,"obese","second",38,"BL",14,5,22,45,6,28,68
"PIT",267,"obese","second",39,"BL",15,6,24,48,8,25,84.5
"PIT",267,"obese","second",40,"CSminus",13,3,18,28,5,21,46
"PIT",267,"obese","second",41,"CSminus",14,1,22,6,1,24,8
"PIT",267,"obese","second",42,"CSminus",15,1,22,3,1,23,6
"PIT",267,"obese","second",43,"CSplus",13,0,17,0,0,21,0
"PIT",267,"obese","second",44,"CSplus",14,0,25,0,0,28,0
"PIT",267,"obese","second",45,"CSplus",15,0,16,0,1,20,3
"PIT",268,"obese","second",1,"CSplus",1,9,28,146.5,9,28,146.5
"PIT",268,"obese","second",2,"CSplus",2,9,30,156.5,9,30,156.5
"PIT",268,"obese","second",3,"CSplus",3,9,30,176,9,30,176
"PIT",268,"obese","second",4,"CSminus",1,8,32,165,8,32,165
"PIT",268,"obese","second",5,"CSminus",2,8,30,165.5,8,30,165.5
"PIT",268,"obese","second",6,"CSminus",3,9,33,123,9,33,123
"PIT",268,"obese","second",7,"BL",1,10,33,143,10,33,143
"PIT",268,"obese","second",8,"BL",2,9,38,89.5,9,38,89.5
"PIT",268,"obese","second",9,"BL",3,11,32,133,11,32,133
"PIT",268,"obese","second",10,"CSminus",4,11,33,144,11,33,144
"PIT",268,"obese","second",11,"CSminus",5,11,35,153,11,35,153
"PIT",268,"obese","second",12,"CSminus",6,12,34,170,12,34,170
"PIT",268,"obese","second",13,"BL",4,12,33,168.5,12,33,168.5
"PIT",268,"obese","second",14,"BL",5,11,38,128,11,38,128
"PIT",268,"obese","second",15,"BL",6,12,34,112,12,34,112
"PIT",268,"obese","second",16,"CSplus",4,11,34,127,11,34,127
"PIT",268,"obese","second",17,"CSplus",5,9,31,94,9,31,94
"PIT",268,"obese","second",18,"CSplus",6,11,36,135,11,36,135
"PIT",268,"obese","second",19,"CSminus",7,11,32,144,11,32,144
"PIT",268,"obese","second",20,"CSminus",8,10,34,79,10,34,79
"PIT",268,"obese","second",21,"CSminus",9,9,37,109.5,9,37,109.5
"PIT",268,"obese","second",22,"CSplus",7,11,32,81,11,32,81
"PIT",268,"obese","second",23,"CSplus",8,10,30,89.5,10,30,89.5
"PIT",268,"obese","second",24,"CSplus",9,11,35,109,11,35,109
"PIT",268,"obese","second",25,"BL",7,12,32,108.5,12,32,108.5
"PIT",268,"obese","second",26,"BL",8,9,36,75,9,36,75
"PIT",268,"obese","second",27,"BL",9,13,36,157,13,36,157
"PIT",268,"obese","second",28,"CSplus",10,10,37,129,10,37,129
"PIT",268,"obese","second",29,"CSplus",11,9,35,117,9,35,117
"PIT",268,"obese","second",30,"CSplus",12,9,36,85,9,36,85
"PIT",268,"obese","second",31,"BL",10,12,33,94,12,33,94
"PIT",268,"obese","second",32,"BL",11,13,36,162,13,36,162
"PIT",268,"obese","second",33,"BL",12,12,32,104,12,32,104
"PIT",268,"obese","second",34,"CSminus",10,13,35,108,13,35,108
"PIT",268,"obese","second",35,"CSminus",11,12,33,121,12,33,121
"PIT",268,"obese","second",36,"CSminus",12,14,36,128.5,14,36,128.5
"PIT",268,"obese","second",37,"BL",13,14,32,105.5,14,32,105.5
"PIT",268,"obese","second",38,"BL",14,12,32,94,12,32,94
"PIT",268,"obese","second",39,"BL",15,14,32,140,14,32,140
"PIT",268,"obese","second",40,"CSplus",13,13,31,99,13,31,99
"PIT",268,"obese","second",41,"CSplus",14,12,32,116,12,32,116
"PIT",268,"obese","second",42,"CSplus",15,13,32,126,13,32,126
"PIT",268,"obese","second",43,"CSminus",13,14,38,136.5,14,38,136.5
"PIT",268,"obese","second",44,"CSminus",14,14,35,92,14,35,92
"PIT",268,"obese","second",45,"CSminus",15,14,31,141,14,31,141
"PIT",269,"obese","second",1,"CSminus",1,3,37,454.5,3,41,489.5
"PIT",269,"obese","second",2,"CSminus",2,6,41,375,3,41,392
"PIT",269,"obese","second",3,"CSminus",3,6,40,366.5,3,41,428.5
"PIT",269,"obese","second",4,"BL",1,8,39,171.5,5,39,253.5
"PIT",269,"obese","second",5,"BL",2,7,37,264.5,6,40,297.5
"PIT",269,"obese","second",6,"BL",3,7,38,228,6,40,276
"PIT",269,"obese","second",7,"CSplus",1,8,36,335.5,5,37,410.5
"PIT",269,"obese","second",8,"CSplus",2,8,36,368.5,4,39,416.5
"PIT",269,"obese","second",9,"CSplus",3,9,40,202,7,40,307
"PIT",269,"obese","second",10,"CSminus",4,8,37,105,6,38,235
"PIT",269,"obese","second",11,"CSminus",5,8,38,356.5,4,39,402.5
"PIT",269,"obese","second",12,"CSminus",6,9,37,293.5,6,37,337.5
"PIT",269,"obese","second",13,"BL",4,6,37,211,7,39,286
"PIT",269,"obese","second",14,"BL",5,7,39,242.5,5,42,317.5
"PIT",269,"obese","second",15,"BL",6,7,37,186,7,39,317
"PIT",269,"obese","second",16,"CSplus",4,9,39,213.5,8,40,269.5
"PIT",269,"obese","second",17,"CSplus",5,4,39,28,7,41,107
"PIT",269,"obese","second",18,"CSplus",6,7,36,285,4,37,377.5
"PIT",269,"obese","second",19,"CSminus",7,6,39,231,4,39,301
"PIT",269,"obese","second",20,"CSminus",8,4,40,252,5,40,318.5
"PIT",269,"obese","second",21,"CSminus",9,7,36,264.5,6,39,357.5
"PIT",269,"obese","second",22,"BL",7,12,38,98,5,40,298
"PIT",269,"obese","second",23,"BL",8,7,36,231,7,38,347
"PIT",269,"obese","second",24,"BL",9,10,35,243,6,37,377.5
"PIT",269,"obese","second",25,"CSplus",7,5,38,76.5,7,39,193.5
"PIT",269,"obese","second",26,"CSplus",8,15,36,220,4,38,358
"PIT",269,"obese","second",27,"CSplus",9,4,35,293.5,4,37,340.5
"PIT",269,"obese","second",28,"BL",10,4,35,90,5,37,161
"PIT",269,"obese","second",29,"BL",11,12,37,211,10,37,316
"PIT",269,"obese","second",30,"BL",12,6,37,191,4,38,302
"PIT",269,"obese","second",31,"CSminus",10,5,40,304,2,40,422
"PIT",269,"obese","second",32,"CSminus",11,6,41,226,4,42,304
"PIT",269,"obese","second",33,"CSminus",12,3,38,170,5,39,306
"PIT",269,"obese","second",34,"CSplus",10,8,37,171.5,8,37,286.5
"PIT",269,"obese","second",35,"CSplus",11,8,38,193.5,9,38,345.5
"PIT",269,"obese","second",36,"CSplus",12,8,35,172,4,38,271
"PIT",269,"obese","second",37,"CSminus",13,5,39,180,10,40,273.5
"PIT",269,"obese","second",38,"CSminus",14,6,41,276,4,41,398
"PIT",269,"obese","second",39,"CSminus",15,3,36,344,1,38,482.5
"PIT",269,"obese","second",40,"CSplus",13,2,37,351,3,39,358.5
"PIT",269,"obese","second",41,"CSplus",14,6,37,193.5,7,39,296.5
"PIT",269,"obese","second",42,"CSplus",15,9,37,116.5,3,39,291.5
"PIT",269,"obese","second",43,"BL",13,6,38,210,4,38,287
"PIT",269,"obese","second",44,"BL",14,6,38,224.5,6,38,309.5
"PIT",269,"obese","second",45,"BL",15,8,40,123.5,5,42,292.5
"PIT",270,"obese","second",1,"CSminus",1,3,34,376.5,3,39,461.5
"PIT",270,"obese","second",2,"CSminus",2,13,31,232.5,2,37,517.5
"PIT",270,"obese","second",3,"CSminus",3,5,33,294,3,38,415.5
"PIT",270,"obese","second",4,"BL",1,5,30,262,4,36,360
"PIT",270,"obese","second",5,"BL",2,10,31,260,5,36,355
"PIT",270,"obese","second",6,"BL",3,8,33,340.5,7,38,405.5
"PIT",270,"obese","second",7,"CSplus",1,4,31,381,4,38,403
"PIT",270,"obese","second",8,"CSplus",2,3,32,423,3,36,439
"PIT",270,"obese","second",9,"CSplus",3,6,32,249,5,34,297
"PIT",270,"obese","second",10,"CSminus",4,6,31,252.5,6,37,301.5
"PIT",270,"obese","second",11,"CSminus",5,7,34,213.5,7,38,289.5
"PIT",270,"obese","second",12,"CSminus",6,6,33,299,6,40,334
"PIT",270,"obese","second",13,"CSplus",4,2,35,429,1,38,458
"PIT",270,"obese","second",14,"CSplus",5,3,30,545,1,35,572.5
"PIT",270,"obese","second",15,"CSplus",6,10,31,292,1,36,445
"PIT",270,"obese","second",16,"BL",4,9,34,312,2,37,454
"PIT",270,"obese","second",17,"BL",5,11,36,117.5,3,40,441.5
"PIT",270,"obese","second",18,"BL",6,7,33,183,3,35,372.5
"PIT",270,"obese","second",19,"CSminus",7,6,33,272.5,2,36,432.5
"PIT",270,"obese","second",20,"CSminus",8,8,33,374,1,38,550.5
"PIT",270,"obese","second",21,"CSminus",9,4,31,53,2,37,457.5
"PIT",270,"obese","second",22,"BL",7,17,34,145,3,39,416
"PIT",270,"obese","second",23,"BL",8,8,33,239.5,2,37,455.5
"PIT",270,"obese","second",24,"BL",9,7,31,285.5,2,37,387.5
"PIT",270,"obese","second",25,"CSplus",7,4,28,438.5,2,35,508.5
"PIT",270,"obese","second",26,"CSplus",8,7,31,323.5,2,37,486.5
"PIT",270,"obese","second",27,"CSplus",9,13,31,138.5,2,37,466.5
"PIT",270,"obese","second",28,"BL",10,7,35,161,3,38,427
"PIT",270,"obese","second",29,"BL",11,6,33,106,3,38,372.5
"PIT",270,"obese","second",30,"BL",12,6,30,66.5,4,36,363.5
"PIT",270,"obese","second",31,"CSminus",10,4,35,144,2,38,426
"PIT",270,"obese","second",32,"CSminus",11,10,31,193.5,3,38,377.5
"PIT",270,"obese","second",33,"CSminus",12,6,35,64,2,39,467
"PIT",270,"obese","second",34,"CSplus",10,4,31,32,2,35,510.5
"PIT",270,"obese","second",35,"CSplus",11,1,33,14,5,37,332.5
"PIT",270,"obese","second",36,"CSplus",12,0,31,0,7,35,297.5
"PIT",270,"obese","second",37,"CSplus",13,5,32,99,4,35,387.5
"PIT",270,"obese","second",38,"CSplus",14,3,35,106,4,39,328
"PIT",270,"obese","second",39,"CSplus",15,7,34,70,2,37,491.5
"PIT",270,"obese","second",40,"BL",13,9,32,249.5,1,38,546.5
"PIT",270,"obese","second",41,"BL",14,10,35,239,1,37,488
"PIT",270,"obese","second",42,"BL",15,7,34,117.5,1,38,441.5
"PIT",270,"obese","second",43,"CSminus",13,0,33,0,3,38,332.5
"PIT",270,"obese","second",44,"CSminus",14,0,36,0,2,39,171
"PIT",270,"obese","second",45,"CSminus",15,0,32,0,4,35,316
"PIT",201,"obese","third",1,"CSminus",1,4,29,297,4,29,293
"PIT",201,"obese","third",2,"CSminus",2,4,29,235.5,4,29,221
"PIT",201,"obese","third",3,"CSminus",3,4,24,351,4,24,351
"PIT",201,"obese","third",4,"BL",1,4,29,254,4,29,252
"PIT",201,"obese","third",5,"BL",2,3,38,499.5,3,38,497.5
"PIT",201,"obese","third",6,"BL",3,3,36,295,3,36,282
"PIT",201,"obese","third",7,"CSplus",1,4,35,417.5,4,35,410.5
"PIT",201,"obese","third",8,"CSplus",2,3,37,253,3,37,248
"PIT",201,"obese","third",9,"CSplus",3,4,37,443.5,4,37,437.5
"PIT",201,"obese","third",10,"CSplus",4,4,37,352.5,4,37,347.5
"PIT",201,"obese","third",11,"CSplus",5,3,36,431.5,3,36,426.5
"PIT",201,"obese","third",12,"CSplus",6,3,37,342.5,4,37,330.5
"PIT",201,"obese","third",13,"CSminus",4,2,37,453.5,2,37,450.5
"PIT",201,"obese","third",14,"CSminus",5,3,36,484.5,3,36,481.5
"PIT",201,"obese","third",15,"CSminus",6,3,33,473.5,3,33,468.5
"PIT",201,"obese","third",16,"BL",4,3,36,419.5,3,36,411.5
"PIT",201,"obese","third",17,"BL",5,2,35,498.5,2,35,495.5
"PIT",201,"obese","third",18,"BL",6,3,34,544.5,3,34,539.5
"PIT",201,"obese","third",19,"CSminus",7,1,35,532.5,1,35,531.5
"PIT",201,"obese","third",20,"CSminus",8,2,36,502.5,2,36,498.5
"PIT",201,"obese","third",21,"CSminus",9,1,36,524.5,1,36,522.5
"PIT",201,"obese","third",22,"BL",7,1,38,519.5,1,38,518.5
"PIT",201,"obese","third",23,"BL",8,2,37,493.5,2,37,490.5
"PIT",201,"obese","third",24,"BL",9,1,39,524.5,1,39,522.5
"PIT",201,"obese","third",25,"CSplus",7,1,31,531.5,1,31,530.5
"PIT",201,"obese","third",26,"CSplus",8,1,37,534.5,1,37,533.5
"PIT",201,"obese","third",27,"CSplus",9,1,40,518.5,1,40,517.5
"PIT",201,"obese","third",28,"CSminus",10,1,35,490.5,1,35,488.5
"PIT",201,"obese","third",29,"CSminus",11,1,36,538.5,1,36,536.5
"PIT",201,"obese","third",30,"CSminus",12,1,36,519.5,1,36,516.5
"PIT",201,"obese","third",31,"BL",10,1,38,522.5,1,38,519.5
"PIT",201,"obese","third",32,"BL",11,1,37,457.5,1,37,453.5
"PIT",201,"obese","third",33,"BL",12,1,37,507.5,1,37,506.5
"PIT",201,"obese","third",34,"CSplus",10,1,39,546.5,1,39,544.5
"PIT",201,"obese","third",35,"CSplus",11,2,38,495.5,2,38,492.5
"PIT",201,"obese","third",36,"CSplus",12,1,38,544.5,1,38,541.5
"PIT",201,"obese","third",37,"CSminus",13,1,38,530.5,1,38,528.5
"PIT",201,"obese","third",38,"CSminus",14,1,35,529.5,1,35,528.5
"PIT",201,"obese","third",39,"CSminus",15,1,36,518.5,1,36,517.5
"PIT",201,"obese","third",40,"CSplus",13,1,37,516.5,1,37,515.5
"PIT",201,"obese","third",41,"CSplus",14,1,36,518.5,1,36,517.5
"PIT",201,"obese","third",42,"CSplus",15,1,38,534.5,1,38,532.5
"PIT",201,"obese","third",43,"BL",13,1,37,528.5,1,37,528.5
"PIT",201,"obese","third",44,"BL",14,1,35,524.5,1,35,524.5
"PIT",201,"obese","third",45,"BL",15,1,37,556.5,1,37,555.5
"PIT",202,"obese","third",1,"BL",1,16,31,199,16,34,215
"PIT",202,"obese","third",2,"BL",2,23,27,142,23,33,165
"PIT",202,"obese","third",3,"BL",3,24,29,121,25,33,151
"PIT",202,"obese","third",4,"CSplus",1,24,28,109,27,34,177
"PIT",202,"obese","third",5,"CSplus",2,29,28,122,29,35,182
"PIT",202,"obese","third",6,"CSplus",3,15,29,52,28,33,139
"PIT",202,"obese","third",7,"CSminus",1,7,28,15,21,34,79
"PIT",202,"obese","third",8,"CSminus",2,14,29,42,25,33,115
"PIT",202,"obese","third",9,"CSminus",3,13,30,52,28,34,133
"PIT",202,"obese","third",10,"CSplus",4,6,30,14,23,36,86
"PIT",202,"obese","third",11,"CSplus",5,5,32,17,25,37,88
"PIT",202,"obese","third",12,"CSplus",6,11,30,29,28,35,122
"PIT",202,"obese","third",13,"CSminus",4,25,29,105,29,36,169
"PIT",202,"obese","third",14,"CSminus",5,20,30,66,28,37,156
"PIT",202,"obese","third",15,"CSminus",6,16,26,66,27,32,139
"PIT",202,"obese","third",16,"BL",4,25,29,119,27,33,183
"PIT",202,"obese","third",17,"BL",5,23,28,117,28,34,183
"PIT",202,"obese","third",18,"BL",6,19,27,73,28,35,156
"PIT",202,"obese","third",19,"BL",7,14,29,48,26,35,126
