ID   trial   item_condition   run   bin   congr   CS   CS_pupil   CS_DW_L   CS_DW_R   CS_DW_congr   CS_DW_cue   ANT_DW_L   ANT_DW_R   ANT_DW_congr   ANT_DW_cue   US_RT   US_ACC   CS_liking
sub-33   13   3   01   bin01    congr   CSmi  1.661736e-02   2.068966e-01   0   1.034483e-01   5.632184e-01   1   0   5.000000e-01   0   NaN   1   5.329670e+01
sub-33   14   7   01   bin01    congr   CSpR  -1.802990e-01   0   7.511312e-01   7.511312e-01   0   0   1   1   0   4.206720e-02   1   2.802198e+01
sub-33   15   5   01   bin01    congr   CSpL  6.634363e-02   0   0   0   0   9.051095e-01   0   9.051095e-01   9.489051e-02   NaN   1   5.934066e+01
sub-33   16   4   01   bin01    congr   CSmi  2.081515e-01   0   0   0   6.200000e-01   1   0   5.000000e-01   0   NaN   1   5.329670e+01
sub-33   17   6   01   bin01    incongr   CSpL  -1.689545e-01   0   0   0   0   0   0   0   0   4.487519e-01   1   5.934066e+01
sub-33   18   7   01   bin01    congr   CSpL  -1.547304e-01   0   0   0   6.666667e-01   0   1   0   0   3.896525e-01   1   5.934066e+01
sub-33   19   8   01   bin01    congr   CSpL  -6.752497e-02   0   0   0   5.813953e-01   0   1   0   0   1.002589e-01   1   5.934066e+01
sub-33   20   5   01   bin01    incongr   CSmi  2.461732e-02   0   0   0   0   0   0   0   0   4.455791e-02   1   5.329670e+01
sub-33   21   6   01   bin01    congr   CSmi  5.992226e-02   0   0   0   0   1   0   5.000000e-01   0   NaN   1   5.329670e+01
sub-33   22   7   01   bin01    congr   CSmi  1.635728e-01   0   0   0   3.888889e-01   9.927007e-01   0   4.963504e-01   7.299270e-03   NaN   1   5.329670e+01
sub-33   23   9   01   bin01    congr   CSpL  -7.441750e-05   0   0   0   0   NaN   NaN   NaN   NaN   -2.206233e-01   1   5.934066e+01
sub-33   24   10   01   bin02    incongr   CSpL  7.361125e-03   0   0   0   0   3.358209e-01   0   3.358209e-01   0   3.990519e-01   1   5.934066e+01
sub-33   25   8   01   bin01    congr   CSpR  6.005691e-02   0   6.529680e-01   6.529680e-01   8.219178e-02   0   1   1   0   NaN   1   2.802198e+01
sub-33   26   11   01   bin02    congr   CSpL  1.341052e-02   0   0   0   5.348837e-01   1   0   1   0   -2.091317e-02   1   5.934066e+01
sub-33   27   12   01   bin02    congr   CSpL  -1.270864e-01   0   0   0   9.473684e-01   1   0   1   0   -7.732516e-02   1   5.934066e+01
sub-33   28   8   01   bin01    incongr   CSmi  1.283899e-02   0   0   0   0   0   1   5.000000e-01   0   -2.827869e-01   1   5.329670e+01
sub-33   29   9   01   bin01    incongr   CSpR  1.315118e-01   0   0   0   0   0   0   0   0   3.260487e-01   1   2.802198e+01
sub-33   30   10   01   bin02    congr   CSpR  4.928919e-02   3.230769e-01   0   0   4.000000e-01   1   0   0   0   2.454702e-01   1   2.802198e+01
sub-33   31   13   01   bin02    congr   CSpL  3.077869e-01   0   0   0   0   0   1   0   0   2.248555e-01   1   5.934066e+01
sub-33   32   9   01   bin01    congr   CSmi  3.574712e-02   0   0   0   0   0   9.051095e-01   4.525547e-01   9.489051e-02   NaN   1   5.329670e+01
sub-33   33   14   01   bin02    congr   CSpL  2.000086e-01   0   0   0   0   1.925926e-01   0   1.925926e-01   2.666667e-01   -1.496323e-01   1   5.934066e+01
sub-33   34   11   01   bin02    congr   CSpR  2.568527e-01   0   0   0   8.085106e-01   0   1   1   0   -1.597726e-01   1   2.802198e+01
sub-33   35   12   01   bin02    congr   CSpR  1.049288e-01   0   2.786885e-01   2.786885e-01   4.098361e-01   0   6.934307e-01   6.934307e-01   0   -2.823039e-01   1   2.802198e+01
sub-33   36   13   01   bin02    congr   CSpR  -5.973233e-02   0   2.602740e-01   2.602740e-01   4.383562e-01   0   1   1   0   NaN   1   2.802198e+01
sub-33   37   10   01   bin02    congr   CSmi  2.589965e-01   0   0   0   4.948454e-01   0   1   5.000000e-01   0   NaN   1   5.329670e+01
sub-33   38   15   01   bin02    congr   CSpL  1.497086e-01   0   0   0   0   6.444444e-01   0   6.444444e-01   2.000000e-01   -2.234593e-02   1   5.934066e+01
sub-33   39   11   01   bin02    congr   CSmi  2.627519e-02   0   0   0   8.571429e-01   1   0   5.000000e-01   0   NaN   1   5.329670e+01
sub-33   40   12   01   bin02    congr   CSmi  -1.618599e-01   0   0   0   7.551020e-01   8.676471e-01   0   4.338235e-01   0   NaN   1   5.329670e+01
sub-33   41   14   01   bin02    congr   CSpR  1.576454e-02   0   0   0   0   NaN   NaN   NaN   NaN   -1.572480e-01   1   2.802198e+01
sub-33   42   13   01   bin02    congr   CSmi  1.625359e-01   4.976744e-01   0   2.488372e-01   4.232558e-01   1   0   5.000000e-01   0   NaN   1   5.329670e+01
sub-33   43   14   01   bin02    congr   CSmi  -9.223339e-02   0   0   0   0   5.407407e-01   0   2.703704e-01   2.592593e-01   NaN   1   5.329670e+01
sub-33   44   15   01   bin02    incongr   CSmi  3.271948e-02   0   0   0   8.536585e-01   0   0   0   0   6.397853e-01   1   5.329670e+01
sub-33   45   15   01   bin02    incongr   CSpR  -5.072449e-02   0   2.797203e-01   2.797203e-01   0   0   1   1   0   1.053157e-02   1   2.802198e+01
sub-33   46   16   01   bin02    congr   CSpL  1.082239e-01   0   0   0   0   9.044118e-01   0   9.044118e-01   0   -8.427895e-03   1   5.934066e+01
sub-33   47   16   01   bin02    congr   CSpR  8.654955e-02   0   0   0   0   0   4.687500e-01   4.687500e-01   1.171875e-01   -2.719485e-02   1   2.802198e+01
sub-33   48   17   01   bin02    congr   CSpL  -4.556509e-02   0   0   0   8.550725e-01   1   0   1   0   -1.773401e-01   1   5.934066e+01
sub-33   49   18   01   bin02    congr   CSpL  -8.926919e-02   0   0   0   0   3.941606e-01   0   3.941606e-01   0   NaN   1   5.934066e+01
sub-33   50   16   01   bin02    congr   CSmi  -1.118412e-01   0   9.326425e-02   4.663212e-02   8.497409e-01   0   8.955224e-01   4.477612e-01   0   NaN   1   5.329670e+01
sub-33   51   17   01   bin02    congr   CSpR  -3.796141e-01   0   0   0   8.064516e-01   0   1   1   0   -2.038092e-01   1   2.802198e+01
sub-33   52   18   01   bin02    congr   CSpR  -1.067166e-01   0   1.714286e-01   1.714286e-01   6.666667e-01   0   1   1   0   8.786316e-02   1   2.802198e+01
sub-33   53   17   01   bin02    congr   CSmi  1.864125e-01   0   0   0   8.910891e-01   0   0   0   0   NaN   1   5.329670e+01
sub-33   54   18   01   bin02    congr   CSmi  -3.253121e-02   0   0   0   7.333333e-01   0   0   0   0   NaN   1   5.329670e+01
sub-33   55   19   02   bin03    congr   CSpL  1.014499e-01   0   0   0   0   9.044118e-01   0   9.044118e-01   0   -4.577539e-02   1   3.901099e+01
sub-33   56   19   02   bin03    incongr   CSpR  -1.294034e-01   0   0   0   0   0   1   1   0   2.641985e-01   1   7.032967e+01
sub-33   57   20   02   bin03    congr   CSpL  -1.328201e-01   0   0   0   0   9.849624e-01   0   9.849624e-01   0   -2.005036e-01   1   3.901099e+01
sub-33   58   19   02   bin03    congr   CSmi  4.301778e-02   0   6.184971e-01   3.092486e-01   2.658960e-01   0   9.126984e-01   4.563492e-01   0   NaN   1   3.021978e+01
sub-33   59   21   02   bin03    congr   CSpL  -2.230107e-01   0   0   0   0   NaN   NaN   NaN   NaN   2.465087e-02   1   3.901099e+01
sub-33   60   20   02   bin03    congr   CSpR  -1.343465e-01   0   0   0   4.421053e-01   NaN   NaN   NaN   NaN   2.335597e-01   1   7.032967e+01
sub-33   61   21   02   bin03    congr   CSpR  -1.281593e-01   0   0   0   0   0   9.779412e-01   9.779412e-01   0   NaN   1   7.032967e+01
sub-33   62   22   02   bin03    incongr   CSpL  -9.137581e-02   0   0   0   0   1   0   1   0   3.678762e-01   1   3.901099e+01
sub-33   63   22   02   bin03    congr   CSpR  1.139199e-01   0   0   0   0   0   8.507463e-01   8.507463e-01   7.462687e-02   -4.719469e-02   1   7.032967e+01
sub-33   64   20   02   bin03    congr   CSmi  1.876536e-01   6.590909e-01   0   3.295455e-01   2.636364e-01   1   0   5.000000e-01   0   NaN   1   3.021978e+01
sub-33   65   23   02   bin03    congr   CSpL  -2.150972e-01   0   0   0   7.912088e-01   0   1   0   0   1.318502e-01   1   3.901099e+01
sub-33   66   24   02   bin03    congr   CSpL  3.011759e-02   0   0   0   7.179487e-01   1   0   1   0   -3.759240e-02   1   3.901099e+01
sub-33   67   25   02   bin03    congr   CSpL  1.048181e-01   0   0   0   5.937500e-01   1   0   1   0   -1.682456e-01   1   3.901099e+01
sub-33   68   23   02   bin03    congr   CSpR  -3.501995e-02   0   3.372093e-01   3.372093e-01   4.069767e-01   0   1   1   0   -2.244243e-01   1   7.032967e+01
sub-33   69   26   02   bin03    congr   CSpL  8.937503e-02   0   0   0   0   6.201550e-01   0   6.201550e-01   1.240310e-01   -3.090442e-01   1   3.901099e+01
sub-33   70   24   02   bin03    congr   CSpR  -1.424319e-01   0   0   0   0   0   9.777778e-01   9.777778e-01   0   -2.255192e-01   1   7.032967e+01
sub-33   71   21   02   bin03    congr   CSmi  -2.529594e-02   0   0   0   9.078947e-01   1   0   5.000000e-01   0   NaN   1   3.021978e+01
sub-33   72   22   02   bin03    congr   CSmi  6.588373e-02   0   0   0   0   0   0   0   0   NaN   1   3.021978e+01
sub-33   73   23   02   bin03    congr   CSmi  1.299311e-01   0   0   0   5.494505e-01   0   0   0   0   NaN   1   3.021978e+01
sub-33   74   25   02   bin03    congr   CSpR  2.637256e-01   0   1.206897e-01   1.206897e-01   5.344828e-01   0   1   1   0   1.059171e-01   1   7.032967e+01
sub-33   75   24   02   bin03    incongr   CSmi  7.358873e-02   0   0   0   0   0   0   0   0   7.448222e-02   1   3.021978e+01
sub-33   76   27   02   bin03    congr   CSpL  2.505044e-02   0   0   0   0   9.097744e-01   0   9.097744e-01   0   NaN   1   3.901099e+01
sub-33   77   28   02   bin04    congr   CSpL  2.011459e-01   0   0   0   8.166667e-01   0   0   0   0   1.495353e-01   1   3.901099e+01
sub-33   78   26   02   bin03    congr   CSpR  -1.428742e-01   0   0   0   0   0   8.970588e-01   8.970588e-01   0   -8.275896e-02   1   7.032967e+01
sub-33   79   27   02   bin03    congr   CSpR  -4.159793e-01   0   0   0   8.064516e-01   0   1   1   0   -4.439287e-02   1   7.032967e+01
sub-33   80   28   02   bin04    congr   CSpR  -3.056182e-02   0   0   0   7.115385e-01   0   1   1   0   -2.620162e-01   1   7.032967e+01
sub-33   81   29   02   bin04    congr   CSpR  2.050763e-01   0   3.090909e-01   3.090909e-01   7.272727e-02   0   9.926471e-01   9.926471e-01   0   -4.462226e-02   1   7.032967e+01
sub-33   82   30   02   bin04    congr   CSpR  6.434648e-02   0   0   0   8.142857e-01   0   1   1   0   -1.813424e-01   1   7.032967e+01
sub-33   83   29   02   bin04    congr   CSpL  9.678265e-02   0   0   0   6.315789e-01   1   0   1   0   -3.252722e-02   1   3.901099e+01
sub-33   84   25   02   bin03    congr   CSmi  -1.471117e-02   0   0   0   0   0   1   5.000000e-01   0   NaN   1   3.021978e+01
sub-33   85   30   02   bin04    congr   CSpL  -1.329053e-01   0   0   0   7.800000e-01   1   0   1   0   -2.912912e-02   1   3.901099e+01
sub-33   86   26   02   bin03    congr   CSmi  1.565333e-02   0   0   0   0   0   0   0   0   NaN   1   3.021978e+01
sub-33   87   31   02   bin04    congr   CSpL  -1.053017e-01   3.181818e-01   0   3.181818e-01   0   1   0   1   0   -1.364235e-01   1   3.901099e+01
sub-33   88   31   02   bin04    congr   CSpR  -2.031713e-01   0   1.971831e-01   1.971831e-01   5.070423e-01   0   1   1   0   -1.481657e-01   1   7.032967e+01
sub-33   89   27   02   bin03    incongr   CSmi  -2.053869e-01   0   0   0   0   0   0   0   0   2.807301e-01   1   3.021978e+01
sub-33   90   28   02   bin04    congr   CSmi  2.764991e-01   3.442623e-01   0   1.721311e-01   3.278689e-01   1   0   5.000000e-01   0   NaN   1   3.021978e+01
sub-33   91   29   02   bin04    congr   CSmi  -1.630696e-02   2.580645e-01   0   1.290323e-01   5.000000e-01   1   0   5.000000e-01   0   NaN   1   3.021978e+01
sub-33   92   32   02   bin04    congr   CSpL  3.219343e-01   0   0   0   6.274510e-01   1   0   1   0   8.636936e-02   1   3.901099e+01
sub-33   93   33   02   bin04    congr   CSpL  1.547541e-02   0   0   0   7.600000e-01   1   0   1   0   -1.180116e-01   1   3.901099e+01
sub-33   94   30   02   bin04    congr   CSmi  9.827802e-03   1.130435e-01   0   5.652174e-02   7.739130e-01   1   0   5.000000e-01   0   NaN   1   3.021978e+01
sub-33   95   32   02   bin04    congr   CSpR  2.859214e-02   0   0   0   5.576923e-01   NaN   NaN   NaN   NaN   -1.801834e-02   1   7.032967e+01
sub-33   96   34   02   bin04    congr   CSpL  -1.453025e-01   0   0   0   0   9.703704e-01   0   9.703704e-01   0   -2.638373e-02   1   3.901099e+01
sub-33   97   31   02   bin04    congr   CSmi  2.294432e-01   0   0   0   5.081967e-01   0   0   0   0   NaN   1   3.021978e+01
sub-33   98   32   02   bin04    incongr   CSmi  2.357021e-01   0   0   0   0   0   0   0   0   1.994392e-01   1   3.021978e+01
sub-33   99   35   02   bin04    congr   CSpL  -1.956355e-01   0   0   0   0   1   0   1   0   NaN   1   3.901099e+01
sub-33   100   33   02   bin04    congr   CSmi  1.014136e-01   0   6.377953e-01   3.188976e-01   0   0   9.111111e-01   4.555556e-01   8.888889e-02   NaN   1   3.021978e+01
sub-33   101   34   02   bin04    congr   CSmi  5.458622e-02   0   0   0   7.611940e-01   0   0   0   0   NaN   1   3.021978e+01
sub-33   102   33   02   bin04    incongr   CSpR  -1.571971e-01   0   0   0   0   0   1   1   0   8.261329e-01   1   7.032967e+01
sub-33   103   34   02   bin04    congr   CSpR  8.110946e-02   0   0   0   0   1   0   0   0   1.639525e-01   1   7.032967e+01
sub-33   104   35   02   bin04    incongr   CSmi  -7.189043e-04   0   0   0   0   3.692308e-01   1.153846e-01   2.423077e-01   0   2.521825e-01   1   3.021978e+01
sub-33   105   36   02   bin04    incongr   CSpL  1.247464e-01   0   0   0   0   1   0   1   0   -7.662029e-02   1   3.901099e+01
sub-33   106   35   02   bin04    congr   CSpR  -2.911538e-03   0   2.341463e-01   2.341463e-01   0   0   9.270073e-01   9.270073e-01   0   -3.792693e-02   1   7.032967e+01
sub-33   107   36   02   bin04    congr   CSpR  -2.083105e-02   0   0   0   0   0   1   1   0   NaN   1   7.032967e+01
sub-33   108   36   02   bin04    congr   CSmi  1.232285e-01   0   0   0   0   1.374046e-01   0   6.870229e-02   0   NaN   1   3.021978e+01
sub-33   109   37   03   bin05    congr   CSpL  1.088037e-01   5.925926e-01   0   5.925926e-01   0   9.485294e-01   0   9.485294e-01   0   1.417055e-02   1   7.032967e+01
sub-33   110   37   03   bin05    congr   CSpR  -1.995709e-01   0   0   0   0   0   1   1   0   -1.437733e-01   1   2.582418e+01
sub-33   111   37   03   bin05    congr   CSmi  4.223664e-02   0   0   0   6.849315e-01   8.625954e-01   0   4.312977e-01   9.160305e-02   NaN   1   3.406593e+01
sub-33   112   38   03   bin05    congr   CSmi  7.877992e-02   0   0   0   3.728814e-01   0   0   0   0   NaN   1   3.406593e+01
sub-33   113   38   03   bin05    congr   CSpL  -9.969335e-04   0   0   0   6.607143e-01   1   0   1   0   -2.150693e-01   1   7.032967e+01
sub-33   114   39   03   bin05    congr   CSmi  1.734447e-02   0   0   0   0   0   0   0   7.647059e-01   NaN   1   3.406593e+01
sub-33   115   38   03   bin05    congr   CSpR  -1.153962e-02   0   0   0   6.393443e-01   0   1   1   0   -2.614345e-01   1   2.582418e+01
sub-33   116   40   03   bin05    congr   CSmi  1.015546e-01   0   0   0   1.777778e-01   0   0   0   0   NaN   1   3.406593e+01
sub-33   117   39   03   bin05    congr   CSpR  2.777261e-02   0   0   0   0   0   9.781022e-01   9.781022e-01   2.189781e-02   NaN   1   2.582418e+01
sub-33   118   41   03   bin05    incongr   CSmi  -1.651354e-01   0   0   0   0   0   6.058394e-01   3.029197e-01   2.773723e-01   1.188757e-01   1   3.406593e+01
sub-33   119   42   03   bin05    incongr   CSmi  -5.643217e-02   0   0   0   6.415094e-01   0   1   5.000000e-01   0   -2.217776e-01   1   3.406593e+01
sub-33   120   40   03   bin05    congr   CSpR  -1.286523e-01   0   0   0   0   0   0   0   0   5.752434e-01   1   2.582418e+01
sub-33   121   39   03   bin05    congr   CSpL  -4.763082e-02   0   0   0   6.400000e-01   0   0   0   0   NaN   1   7.032967e+01
sub-33   122   40   03   bin05    incongr   CSpL  -2.378199e-01   0   0   0   7.213115e-01   1   0   1   0   2.201939e-01   1   7.032967e+01
sub-33   123   43   03   bin05    congr   CSmi  1.351775e-02   0   0   0   7.017544e-01   0   9.389313e-01   4.694656e-01   0   NaN   1   3.406593e+01
sub-33   124   41   03   bin05    congr   CSpL  -7.827421e-03   0   0   0   0   1   0   1   0   5.923099e-02   1   7.032967e+01
sub-33   125   42   03   bin05    congr   CSpL  -1.580677e-02   0   0   0   7.714286e-01   1   0   1   0   -3.961384e-01   1   7.032967e+01
sub-33   126   41   03   bin05    congr   CSpR  1.321059e-02   0   0   0   6.557377e-01   0   1   1   0   -6.594779e-02   1   2.582418e+01
sub-33   127   43   03   bin05    congr   CSpL  1.335332e-01   0   0   0   0   8.560606e-01   0   8.560606e-01   1.287879e-01   -7.577200e-02   1   7.032967e+01
sub-33   128   44   03   bin05    incongr   CSmi  1.212856e-01   0   2.142857e-01   1.071429e-01   5.089286e-01   0   1   5.000000e-01   0   1.873021e-01   1   3.406593e+01
sub-33   129   45   03   bin05    congr   CSmi  2.152211e-02   3.010753e-01   0   1.505376e-01   3.978495e-01   9.851852e-01   0   4.925926e-01   0   NaN   1   3.406593e+01
sub-33   130   42   03   bin05    congr   CSpR  -2.374322e-02   0   0   0   0   0   8.978102e-01   8.978102e-01   9.489051e-02   -1.273890e-02   1   2.582418e+01
sub-33   131   46   03   bin06    congr   CSmi  1.633303e-02   0   0   0   5.000000e-01   1   0   5.000000e-01   0   NaN   1   3.406593e+01
sub-33   132   43   03   bin05    congr   CSpR  -1.375275e-02   0   0   0   8.859649e-01   0   1   1   0   -2.587716e-01   1   2.582418e+01
sub-33   133   44   03   bin05    congr   CSpL  -9.680544e-02   0   0   0   7.808219e-01   NaN   NaN   NaN   NaN   -6.960536e-02   1   7.032967e+01
sub-33   134   44   03   bin05    congr   CSpR  1.298338e-02   0   0   0   8.648649e-01   0   1   1   0   -5.807427e-03   1   2.582418e+01
sub-33   135   45   03   bin05    congr   CSpR  -7.304875e-02   0   0   0   0   0   9.197080e-01   9.197080e-01   8.029197e-02   -2.449247e-01   1   2.582418e+01
sub-33   136   45   03   bin05    congr   CSpL  1.400143e-01   0   0   0   8.800000e-01   1   0   1   0   -2.109331e-01   1   7.032967e+01
sub-33   137   46   03   bin06    congr   CSpR  1.327377e-01   0   3.333333e-01   3.333333e-01   3.600000e-01   0   1   1   0   -6.856012e-02   1   2.582418e+01
sub-33   138   46   03   bin06    incongr   CSpL  -1.859920e-01   0   0   0   7.068966e-01   1   0   1   0   4.242869e-01   1   7.032967e+01
sub-33   139   47   03   bin06    congr   CSpL  6.207169e-02   0   0   0   4.888889e-01   0   8.931298e-01   0   0   2.506776e-01   1   7.032967e+01
sub-33   140   47   03   bin06    incongr   CSpR  -1.515465e-01   0   0   0   0   0   6.934307e-01   6.934307e-01   3.065693e-01   8.494735e-02   1   2.582418e+01
